# ; 1/2 chord locations of the cross-sections
# ; node  X_coordinate[m]	Y_coordinate[m]	Z_coordinate[m]	Twist[deg.]
69	-2.917620e-01	-3.475664e+00	1.115132e+02	1.777018e+00
70	-2.686430e-01	-3.563828e+00	1.124535e+02	1.706520e+00
71	-2.383110e-01	-3.644731e+00	1.133086e+02	1.631472e+00
72	-2.067210e-01	-3.718022e+00	1.140770e+02	1.557671e+00
73	-1.759460e-01	-3.783382e+00	1.147578e+02	1.488211e+00
74	-1.475040e-01	-3.840568e+00	1.153499e+02	1.425075e+00
75	-1.228410e-01	-3.889325e+00	1.158525e+02	1.370323e+00
76	-1.023210e-01	-3.929480e+00	1.162647e+02	1.324643e+00
77	-8.640500e-02	-3.960863e+00	1.165860e+02	1.288871e+00
78	-7.501600e-02	-3.983370e+00	1.168159e+02	1.263115e+00
79	-6.817500e-02	-3.996911e+00	1.169540e+02	1.247581e+00
80	-6.589400e-02	-4.001430e+00	1.170000e+02	1.242390e+00
